-0.00063,0.00085,0.00216,0.00331,0.00430,0.00529,0.00594,0.00742,0.00857,0.00923,0.01022,0.01104,0.01268,0.01334,0.01449,0.01564
-0.00047,0.00118,0.00216,0.00315,0.00414,0.00545,0.00611,0.00726,0.00841,0.00940,0.00989,0.01120,0.01252,0.01334,0.01482,0.01564
-0.00047,0.00101,0.00249,0.00315,0.00414,0.00529,0.00594,0.00742,0.00857,0.00923,0.01005,0.01120,0.01268,0.01318,0.01449,0.01548
-0.00047,0.00085,0.00200,0.00315,0.00447,0.00512,0.00594,0.00742,0.00841,0.00907,0.01005,0.01137,0.01285,0.01351,0.01449,0.01564
-0.00047,0.00118,0.00216,0.00315,0.00414,0.00529,0.00611,0.00726,0.00841,0.00907,0.01022,0.01120,0.01268,0.01301,0.01433,0.01548
-0.00047,0.00101,0.00216,0.00315,0.00430,0.00529,0.00594,0.00742,0.00841,0.00907,0.01038,0.01120,0.01252,0.01334,0.01449,0.01564
-0.00047,0.00101,0.00216,0.00331,0.00430,0.00545,0.00594,0.00742,0.00841,0.00923,0.01005,0.01104,0.01285,0.01318,0.01466,0.01564
-0.00030,0.00085,0.00200,0.00331,0.00430,0.00545,0.00578,0.00759,0.00841,0.00890,0.01005,0.01120,0.01268,0.01318,0.01466,0.01564
-0.00047,0.00118,0.00216,0.00299,0.00430,0.00545,0.00594,0.00759,0.00825,0.00890,0.01022,0.01120,0.01252,0.01334,0.01466,0.01564
-0.00014,0.00085,0.00216,0.00299,0.00447,0.00529,0.00594,0.00742,0.00825,0.00923,0.01005,0.01137,0.01268,0.01318,0.01449,0.01531
-0.00030,0.00101,0.00200,0.00331,0.00414,0.00529,0.00562,0.00726,0.00841,0.00923,0.01005,0.01120,0.01301,0.01334,0.01466,0.01564
-0.00047,0.00085,0.00216,0.00299,0.00430,0.00562,0.00594,0.00710,0.00841,0.00907,0.01022,0.01153,0.01268,0.01318,0.01433,0.01564
-0.00047,0.00118,0.00216,0.00315,0.00430,0.00562,0.00578,0.00726,0.00857,0.00923,0.01005,0.01120,0.01268,0.01334,0.01433,0.01531
-0.00063,0.00101,0.00216,0.00331,0.00397,0.00529,0.00611,0.00742,0.00841,0.00940,0.01005,0.01120,0.01252,0.01301,0.01466,0.01548
-0.00030,0.00101,0.00200,0.00299,0.00430,0.00545,0.00611,0.00742,0.00857,0.00907,0.01005,0.01120,0.01252,0.01334,0.01433,0.01548
-0.00047,0.00101,0.00216,0.00331,0.00414,0.00545,0.00611,0.00726,0.00874,0.00940,0.01038,0.01137,0.01268,0.01334,0.01466,0.01581
-0.00030,0.00101,0.00216,0.00315,0.00397,0.00529,0.00594,0.00742,0.00841,0.00923,0.01005,0.01120,0.01268,0.01334,0.01449,0.01548
-0.00063,0.00085,0.00216,0.00315,0.00430,0.00545,0.00594,0.00726,0.00857,0.00907,0.01005,0.01137,0.01252,0.01334,0.01466,0.01548
0.00003,0.00085,0.00200,0.00315,0.00447,0.00529,0.00578,0.00742,0.00841,0.00890,0.00973,0.01104,0.01252,0.01318,0.01449,0.01548
-0.00047,0.00101,0.00216,0.00299,0.00447,0.00545,0.00594,0.00742,0.00841,0.00923,0.01005,0.01104,0.01285,0.01334,0.01433,0.01564
-0.00047,0.00101,0.00200,0.00299,0.00447,0.00545,0.00611,0.00726,0.00808,0.00940,0.01005,0.01120,0.01252,0.01334,0.01449,0.01548
-0.00030,0.00118,0.00216,0.00315,0.00397,0.00512,0.00594,0.00742,0.00841,0.00923,0.01022,0.01104,0.01252,0.01301,0.01449,0.01564
-0.00047,0.00101,0.00216,0.00299,0.00414,0.00529,0.00578,0.00742,0.00841,0.00907,0.01005,0.01120,0.01252,0.01318,0.01466,0.01548
-0.00047,0.00118,0.00200,0.00315,0.00430,0.00529,0.00578,0.00742,0.00841,0.00907,0.01005,0.01137,0.01268,0.01334,0.01449,0.01531
-0.00030,0.00134,0.00200,0.00299,0.00414,0.00545,0.00594,0.00742,0.00808,0.00907,0.01022,0.01120,0.01268,0.01351,0.01449,0.01548
-0.00047,0.00085,0.00200,0.00315,0.00430,0.00545,0.00578,0.00742,0.00841,0.00940,0.01005,0.01104,0.01252,0.01334,0.01466,0.01564
-0.00047,0.00101,0.00216,0.00315,0.00430,0.00529,0.00578,0.00742,0.00841,0.00907,0.01022,0.01120,0.01252,0.01334,0.01433,0.01548
-0.00047,0.00101,0.00200,0.00315,0.00447,0.00545,0.00594,0.00726,0.00857,0.00940,0.01005,0.01104,0.01236,0.01334,0.01449,0.01548
-0.00030,0.00101,0.00216,0.00315,0.00414,0.00529,0.00611,0.00726,0.00825,0.00940,0.00973,0.01120,0.01285,0.01334,0.01449,0.01581
-0.00030,0.00101,0.00200,0.00348,0.00430,0.00512,0.00578,0.00742,0.00825,0.00923,0.01038,0.01120,0.01285,0.01334,0.01433,0.01597
-0.00030,0.00085,0.00200,0.00315,0.00414,0.00545,0.00594,0.00726,0.00841,0.00890,0.01022,0.01104,0.01268,0.01351,0.01449,0.01564
-0.00030,0.00118,0.00216,0.00331,0.00447,0.00529,0.00627,0.00726,0.00857,0.00923,0.01005,0.01120,0.01268,0.01318,0.01449,0.01548
-0.00030,0.00085,0.00249,0.00299,0.00430,0.00562,0.00594,0.00726,0.00857,0.00923,0.01022,0.01120,0.01268,0.01351,0.01466,0.01564
-0.00063,0.00101,0.00233,0.00331,0.00430,0.00545,0.00611,0.00742,0.00857,0.00907,0.01005,0.01137,0.01268,0.01334,0.01433,0.01548
-0.00047,0.00101,0.00200,0.00331,0.00430,0.00529,0.00578,0.00759,0.00841,0.00940,0.01005,0.01104,0.01268,0.01334,0.01433,0.01564
-0.00030,0.00085,0.00216,0.00299,0.00430,0.00545,0.00611,0.00742,0.00874,0.00923,0.01005,0.01120,0.01252,0.01318,0.01449,0.01531
-0.00047,0.00101,0.00216,0.00315,0.00430,0.00512,0.00611,0.00742,0.00841,0.00923,0.01005,0.01104,0.01285,0.01334,0.01466,0.01548
-0.00047,0.00118,0.00216,0.00299,0.00430,0.00545,0.00594,0.00726,0.00825,0.00907,0.01022,0.01120,0.01268,0.01318,0.01466,0.01564
-0.00047,0.00101,0.00216,0.00266,0.00414,0.00545,0.00594,0.00759,0.00841,0.00940,0.01005,0.01104,0.01285,0.01334,0.01449,0.01548
-0.00030,0.00101,0.00216,0.00315,0.00397,0.00562,0.00594,0.00742,0.00825,0.00907,0.01022,0.01120,0.01268,0.01351,0.01449,0.01548
-0.00063,0.00101,0.00216,0.00331,0.00397,0.00529,0.00594,0.00742,0.00841,0.00923,0.01005,0.01153,0.01252,0.01351,0.01433,0.01564
-0.00047,0.00085,0.00200,0.00315,0.00463,0.00529,0.00578,0.00710,0.00841,0.00923,0.01022,0.01120,0.01252,0.01334,0.01416,0.01548
-0.00047,0.00101,0.00200,0.00299,0.00414,0.00545,0.00611,0.00742,0.00841,0.00907,0.01022,0.01137,0.01268,0.01351,0.01416,0.01564
-0.00047,0.00118,0.00233,0.00315,0.00414,0.00529,0.00594,0.00742,0.00841,0.00940,0.01038,0.01120,0.01252,0.01351,0.01449,0.01548
-0.00030,0.00085,0.00200,0.00282,0.00414,0.00529,0.00594,0.00726,0.00841,0.00907,0.01022,0.01120,0.01252,0.01334,0.01433,0.01564
-0.00047,0.00085,0.00200,0.00331,0.00397,0.00545,0.00578,0.00759,0.00874,0.00907,0.01005,0.01137,0.01252,0.01351,0.01466,0.01564
-0.00063,0.00118,0.00200,0.00299,0.00414,0.00529,0.00611,0.00759,0.00841,0.00923,0.01022,0.01137,0.01252,0.01301,0.01433,0.01564
-0.00014,0.00101,0.00200,0.00299,0.00414,0.00529,0.00611,0.00759,0.00841,0.00907,0.01005,0.01120,0.01252,0.01318,0.01482,0.01548
-0.00030,0.00101,0.00216,0.00299,0.00381,0.00545,0.00594,0.00726,0.00841,0.00907,0.01022,0.01120,0.01268,0.01334,0.01416,0.01564
-0.00047,0.00085,0.00184,0.00315,0.00414,0.00529,0.00611,0.00726,0.00841,0.00923,0.01005,0.01120,0.01252,0.01334,0.01449,0.01548
-0.00030,0.00085,0.00200,0.00315,0.00430,0.00545,0.00611,0.00726,0.00857,0.00907,0.01005,0.01120,0.01285,0.01334,0.01449,0.01548
-0.00047,0.00085,0.00200,0.00315,0.00397,0.00545,0.00594,0.00742,0.00857,0.00907,0.01022,0.01120,0.01268,0.01318,0.01449,0.01548
-0.00063,0.00085,0.00200,0.00315,0.00430,0.00545,0.00578,0.00742,0.00825,0.00923,0.01005,0.01120,0.01268,0.01318,0.01466,0.01548
-0.00047,0.00118,0.00216,0.00331,0.00414,0.00529,0.00578,0.00742,0.00841,0.00940,0.01038,0.01104,0.01268,0.01318,0.01449,0.01548
-0.00030,0.00085,0.00216,0.00348,0.00414,0.00545,0.00578,0.00742,0.00841,0.00923,0.00989,0.01120,0.01252,0.01334,0.01466,0.01564
-0.00047,0.00085,0.00200,0.00299,0.00397,0.00529,0.00594,0.00742,0.00841,0.00907,0.01005,0.01137,0.01252,0.01318,0.01449,0.01564
-0.00047,0.00118,0.00216,0.00315,0.00414,0.00529,0.00611,0.00726,0.00841,0.00923,0.01005,0.01120,0.01268,0.01334,0.01449,0.01548
-0.00063,0.00101,0.00233,0.00299,0.00414,0.00562,0.00578,0.00759,0.00857,0.00907,0.01005,0.01120,0.01268,0.01334,0.01449,0.01564
-0.00030,0.00085,0.00233,0.00315,0.00397,0.00529,0.00611,0.00742,0.00841,0.00923,0.01005,0.01104,0.01285,0.01318,0.01449,0.01564
-0.00063,0.00085,0.00216,0.00299,0.00381,0.00562,0.00594,0.00742,0.00841,0.00923,0.01005,0.01120,0.01268,0.01318,0.01449,0.01564
-0.00047,0.00118,0.00200,0.00315,0.00381,0.00529,0.00594,0.00742,0.00841,0.00907,0.01005,0.01120,0.01252,0.01334,0.01449,0.01564
-0.00030,0.00118,0.00216,0.00299,0.00414,0.00545,0.00594,0.00742,0.00857,0.00923,0.01022,0.01104,0.01252,0.01301,0.01433,0.01564
-0.00030,0.00101,0.00200,0.00315,0.00397,0.00529,0.00578,0.00726,0.00841,0.00940,0.01005,0.01104,0.01268,0.01334,0.01449,0.01564
-0.00030,0.00101,0.00233,0.00315,0.00397,0.00529,0.00594,0.00759,0.00841,0.00940,0.01005,0.01088,0.01252,0.01351,0.01466,0.01548
-0.00047,0.00085,0.00216,0.00299,0.00414,0.00545,0.00611,0.00710,0.00825,0.00923,0.01005,0.01137,0.01268,0.01318,0.01466,0.01548
-0.00063,0.00101,0.00233,0.00315,0.00397,0.00545,0.00594,0.00726,0.00825,0.00923,0.01005,0.01120,0.01252,0.01334,0.01466,0.01548
-0.00014,0.00101,0.00216,0.00315,0.00381,0.00529,0.00594,0.00726,0.00841,0.00907,0.01005,0.01104,0.01268,0.01334,0.01449,0.01548
-0.00047,0.00118,0.00200,0.00299,0.00414,0.00562,0.00578,0.00742,0.00841,0.00890,0.01005,0.01120,0.01268,0.01351,0.01449,0.01564
-0.00047,0.00085,0.00216,0.00299,0.00381,0.00529,0.00611,0.00742,0.00857,0.00923,0.01005,0.01153,0.01268,0.01318,0.01449,0.01564
-0.00014,0.00085,0.00200,0.00315,0.00414,0.00512,0.00578,0.00759,0.00857,0.00907,0.01005,0.01104,0.01285,0.01351,0.01449,0.01564
-0.00030,0.00101,0.00216,0.00299,0.00397,0.00545,0.00578,0.00742,0.00841,0.00923,0.01005,0.01120,0.01285,0.01301,0.01449,0.01548
-0.00047,0.00085,0.00200,0.00315,0.00414,0.00529,0.00594,0.00742,0.00857,0.00940,0.01005,0.01104,0.01252,0.01334,0.01449,0.01548
-0.00047,0.00101,0.00216,0.00299,0.00430,0.00562,0.00611,0.00742,0.00825,0.00923,0.00989,0.01137,0.01268,0.01351,0.01466,0.01548
