-0.00244,-0.00260,-0.00310,-0.00359,-0.00375,-0.00375,-0.00425,-0.00441,-0.00458,-0.00441,-0.00490,-0.00540,-0.00556,-0.00523,-0.00605,-0.00622,-0.00655,-0.00671,-0.00671,-0.00704,-0.00803,-0.00951,-0.01082,-0.01214,-0.01345,-0.01526,-0.01592,-0.01740,-0.01855,-0.01986,-0.02151,-0.02233
-0.00244,-0.00260,-0.00293,-0.00326,-0.00408,-0.00375,-0.00425,-0.00425,-0.00458,-0.00458,-0.00474,-0.00540,-0.00523,-0.00556,-0.00573,-0.00622,-0.00638,-0.00655,-0.00671,-0.00688,-0.00819,-0.00934,-0.01082,-0.01214,-0.01345,-0.01493,-0.01625,-0.01707,-0.01855,-0.01986,-0.02151,-0.02233
-0.00260,-0.00260,-0.00277,-0.00359,-0.00392,-0.00408,-0.00408,-0.00408,-0.00441,-0.00474,-0.00490,-0.00540,-0.00523,-0.00556,-0.00573,-0.00622,-0.00622,-0.00655,-0.00671,-0.00688,-0.00819,-0.00967,-0.01082,-0.01197,-0.01329,-0.01510,-0.01608,-0.01740,-0.01855,-0.02003,-0.02118,-0.02233
-0.00244,-0.00244,-0.00293,-0.00342,-0.00408,-0.00392,-0.00425,-0.00425,-0.00441,-0.00474,-0.00490,-0.00540,-0.00507,-0.00556,-0.00589,-0.00622,-0.00655,-0.00655,-0.00688,-0.00704,-0.00852,-0.00951,-0.01082,-0.01197,-0.01362,-0.01493,-0.01608,-0.01740,-0.01855,-0.02003,-0.02151,-0.02233
-0.00260,-0.00293,-0.00310,-0.00359,-0.00392,-0.00392,-0.00425,-0.00408,-0.00474,-0.00458,-0.00490,-0.00523,-0.00523,-0.00573,-0.00589,-0.00605,-0.00655,-0.00655,-0.00671,-0.00704,-0.00819,-0.00967,-0.01099,-0.01197,-0.01362,-0.01510,-0.01625,-0.01723,-0.01855,-0.01970,-0.02134,-0.02249
-0.00244,-0.00260,-0.00277,-0.00342,-0.00392,-0.00375,-0.00408,-0.00425,-0.00474,-0.00474,-0.00490,-0.00556,-0.00540,-0.00573,-0.00589,-0.00622,-0.00622,-0.00655,-0.00655,-0.00704,-0.00819,-0.00951,-0.01099,-0.01230,-0.01345,-0.01493,-0.01625,-0.01707,-0.01838,-0.01970,-0.02151,-0.02249
-0.00227,-0.00260,-0.00293,-0.00359,-0.00375,-0.00392,-0.00408,-0.00425,-0.00458,-0.00458,-0.00507,-0.00523,-0.00540,-0.00556,-0.00589,-0.00622,-0.00638,-0.00671,-0.00671,-0.00704,-0.00836,-0.00934,-0.01066,-0.01197,-0.01345,-0.01510,-0.01592,-0.01740,-0.01871,-0.01986,-0.02118,-0.02233
-0.00260,-0.00260,-0.00293,-0.00359,-0.00375,-0.00408,-0.00425,-0.00441,-0.00458,-0.00458,-0.00507,-0.00556,-0.00540,-0.00573,-0.00573,-0.00622,-0.00638,-0.00671,-0.00704,-0.00688,-0.00836,-0.00984,-0.01066,-0.01214,-0.01329,-0.01493,-0.01592,-0.01756,-0.01871,-0.01986,-0.02151,-0.02249
-0.00227,-0.00260,-0.00310,-0.00359,-0.00392,-0.00392,-0.00408,-0.00441,-0.00458,-0.00474,-0.00474,-0.00540,-0.00540,-0.00540,-0.00573,-0.00605,-0.00622,-0.00655,-0.00671,-0.00704,-0.00803,-0.00951,-0.01082,-0.01197,-0.01345,-0.01510,-0.01641,-0.01740,-0.01855,-0.01970,-0.02134,-0.02266
-0.00244,-0.00260,-0.00277,-0.00326,-0.00392,-0.00392,-0.00425,-0.00408,-0.00441,-0.00474,-0.00490,-0.00523,-0.00523,-0.00573,-0.00573,-0.00605,-0.00655,-0.00655,-0.00655,-0.00704,-0.00836,-0.00967,-0.01099,-0.01197,-0.01362,-0.01510,-0.01592,-0.01707,-0.01855,-0.02003,-0.02134,-0.02233
-0.00260,-0.00260,-0.00293,-0.00310,-0.00375,-0.00375,-0.00408,-0.00425,-0.00474,-0.00458,-0.00490,-0.00507,-0.00523,-0.00556,-0.00556,-0.00605,-0.00655,-0.00655,-0.00671,-0.00704,-0.00819,-0.00934,-0.01099,-0.01214,-0.01312,-0.01493,-0.01641,-0.01707,-0.01855,-0.01986,-0.02151,-0.02249
-0.00244,-0.00277,-0.00277,-0.00359,-0.00408,-0.00392,-0.00408,-0.00425,-0.00441,-0.00474,-0.00474,-0.00523,-0.00523,-0.00573,-0.00573,-0.00605,-0.00671,-0.00671,-0.00655,-0.00721,-0.00819,-0.00967,-0.01082,-0.01197,-0.01362,-0.01493,-0.01608,-0.01707,-0.01888,-0.02003,-0.02151,-0.02216
-0.00244,-0.00260,-0.00293,-0.00375,-0.00392,-0.00408,-0.00408,-0.00425,-0.00425,-0.00474,-0.00474,-0.00507,-0.00523,-0.00556,-0.00573,-0.00605,-0.00638,-0.00655,-0.00671,-0.00704,-0.00819,-0.00967,-0.01066,-0.01197,-0.01362,-0.01510,-0.01625,-0.01740,-0.01871,-0.01986,-0.02118,-0.02216
-0.00244,-0.00260,-0.00310,-0.00359,-0.00392,-0.00408,-0.00408,-0.00425,-0.00474,-0.00441,-0.00490,-0.00556,-0.00540,-0.00573,-0.00589,-0.00622,-0.00638,-0.00671,-0.00671,-0.00737,-0.00819,-0.00934,-0.01082,-0.01214,-0.01362,-0.01493,-0.01625,-0.01723,-0.01855,-0.01986,-0.02134,-0.02233
-0.00260,-0.00293,-0.00310,-0.00375,-0.00408,-0.00375,-0.00408,-0.00408,-0.00474,-0.00474,-0.00474,-0.00540,-0.00556,-0.00540,-0.00573,-0.00605,-0.00655,-0.00655,-0.00655,-0.00704,-0.00852,-0.00967,-0.01082,-0.01181,-0.01345,-0.01493,-0.01608,-0.01707,-0.01871,-0.01986,-0.02118,-0.02266
-0.00244,-0.00277,-0.00293,-0.00326,-0.00408,-0.00392,-0.00408,-0.00408,-0.00458,-0.00458,-0.00507,-0.00540,-0.00540,-0.00556,-0.00589,-0.00638,-0.00638,-0.00688,-0.00688,-0.00704,-0.00868,-0.00951,-0.01099,-0.01230,-0.01345,-0.01510,-0.01592,-0.01707,-0.01855,-0.01986,-0.02134,-0.02233
-0.00260,-0.00260,-0.00310,-0.00359,-0.00392,-0.00392,-0.00425,-0.00441,-0.00474,-0.00474,-0.00490,-0.00540,-0.00523,-0.00540,-0.00589,-0.00605,-0.00671,-0.00655,-0.00688,-0.00704,-0.00819,-0.00918,-0.01066,-0.01197,-0.01362,-0.01510,-0.01625,-0.01723,-0.01855,-0.01986,-0.02118,-0.02216
-0.00244,-0.00277,-0.00310,-0.00342,-0.00408,-0.00392,-0.00392,-0.00441,-0.00441,-0.00441,-0.00474,-0.00540,-0.00540,-0.00556,-0.00573,-0.00605,-0.00622,-0.00671,-0.00688,-0.00704,-0.00819,-0.00967,-0.01066,-0.01214,-0.01329,-0.01510,-0.01625,-0.01723,-0.01838,-0.01986,-0.02134,-0.02249
-0.00244,-0.00260,-0.00277,-0.00342,-0.00392,-0.00392,-0.00425,-0.00458,-0.00474,-0.00458,-0.00507,-0.00573,-0.00540,-0.00556,-0.00589,-0.00605,-0.00655,-0.00638,-0.00688,-0.00704,-0.00819,-0.00951,-0.01082,-0.01181,-0.01345,-0.01493,-0.01625,-0.01707,-0.01888,-0.01970,-0.02118,-0.02233
-0.00244,-0.00260,-0.00310,-0.00359,-0.00359,-0.00408,-0.00408,-0.00441,-0.00458,-0.00441,-0.00490,-0.00540,-0.00556,-0.00573,-0.00573,-0.00638,-0.00671,-0.00671,-0.00688,-0.00704,-0.00836,-0.00967,-0.01066,-0.01197,-0.01362,-0.01493,-0.01625,-0.01723,-0.01855,-0.02003,-0.02134,-0.02266
-0.00260,-0.00277,-0.00310,-0.00342,-0.00375,-0.00392,-0.00408,-0.00425,-0.00441,-0.00441,-0.00507,-0.00523,-0.00507,-0.00573,-0.00573,-0.00605,-0.00622,-0.00655,-0.00671,-0.00671,-0.00836,-0.00951,-0.01066,-0.01214,-0.01329,-0.01493,-0.01625,-0.01707,-0.01838,-0.02003,-0.02151,-0.02249
-0.00244,-0.00277,-0.00310,-0.00342,-0.00392,-0.00408,-0.00408,-0.00425,-0.00458,-0.00458,-0.00490,-0.00540,-0.00540,-0.00556,-0.00589,-0.00638,-0.00671,-0.00638,-0.00688,-0.00704,-0.00819,-0.00951,-0.01082,-0.01214,-0.01362,-0.01493,-0.01625,-0.01723,-0.01855,-0.01970,-0.02101,-0.02249
-0.00244,-0.00277,-0.00293,-0.00359,-0.00408,-0.00375,-0.00408,-0.00441,-0.00441,-0.00458,-0.00474,-0.00523,-0.00540,-0.00573,-0.00589,-0.00589,-0.00655,-0.00671,-0.00671,-0.00704,-0.00819,-0.00951,-0.01082,-0.01197,-0.01362,-0.01510,-0.01625,-0.01723,-0.01855,-0.02003,-0.02151,-0.02216
-0.00244,-0.00260,-0.00293,-0.00359,-0.00375,-0.00408,-0.00441,-0.00441,-0.00458,-0.00458,-0.00507,-0.00523,-0.00540,-0.00556,-0.00589,-0.00655,-0.00638,-0.00622,-0.00688,-0.00704,-0.00819,-0.00951,-0.01099,-0.01214,-0.01345,-0.01510,-0.01625,-0.01740,-0.01855,-0.02003,-0.02134,-0.02233
-0.00244,-0.00260,-0.00277,-0.00342,-0.00408,-0.00392,-0.00408,-0.00408,-0.00441,-0.00490,-0.00507,-0.00507,-0.00540,-0.00540,-0.00573,-0.00622,-0.00638,-0.00655,-0.00655,-0.00704,-0.00836,-0.00951,-0.01082,-0.01197,-0.01362,-0.01510,-0.01641,-0.01723,-0.01871,-0.01986,-0.02134,-0.02233
-0.00244,-0.00277,-0.00277,-0.00326,-0.00375,-0.00392,-0.00408,-0.00441,-0.00474,-0.00441,-0.00490,-0.00523,-0.00540,-0.00556,-0.00573,-0.00605,-0.00622,-0.00655,-0.00671,-0.00704,-0.00836,-0.00967,-0.01082,-0.01197,-0.01329,-0.01493,-0.01641,-0.01740,-0.01855,-0.01986,-0.02118,-0.02266
-0.00260,-0.00277,-0.00293,-0.00342,-0.00375,-0.00392,-0.00408,-0.00441,-0.00458,-0.00458,-0.00474,-0.00540,-0.00540,-0.00540,-0.00589,-0.00605,-0.00655,-0.00671,-0.00688,-0.00704,-0.00819,-0.00934,-0.01082,-0.01197,-0.01345,-0.01493,-0.01608,-0.01723,-0.01855,-0.02003,-0.02118,-0.02249
-0.00244,-0.00260,-0.00277,-0.00359,-0.00408,-0.00375,-0.00408,-0.00425,-0.00458,-0.00458,-0.00490,-0.00540,-0.00523,-0.00556,-0.00589,-0.00622,-0.00638,-0.00655,-0.00688,-0.00704,-0.00836,-0.00967,-0.01082,-0.01214,-0.01345,-0.01510,-0.01625,-0.01723,-0.01838,-0.01986,-0.02118,-0.02249
-0.00244,-0.00244,-0.00310,-0.00359,-0.00392,-0.00408,-0.00425,-0.00425,-0.00458,-0.00474,-0.00490,-0.00540,-0.00540,-0.00573,-0.00556,-0.00638,-0.00655,-0.00622,-0.00671,-0.00704,-0.00836,-0.00967,-0.01082,-0.01214,-0.01312,-0.01460,-0.01608,-0.01723,-0.01871,-0.01986,-0.02134,-0.02249
-0.00244,-0.00260,-0.00277,-0.00342,-0.00392,-0.00375,-0.00425,-0.00458,-0.00458,-0.00441,-0.00474,-0.00556,-0.00556,-0.00556,-0.00573,-0.00638,-0.00655,-0.00655,-0.00688,-0.00704,-0.00836,-0.00951,-0.01066,-0.01197,-0.01362,-0.01493,-0.01625,-0.01723,-0.01838,-0.01986,-0.02101,-0.02216
-0.00244,-0.00293,-0.00277,-0.00359,-0.00375,-0.00392,-0.00408,-0.00425,-0.00458,-0.00458,-0.00490,-0.00540,-0.00540,-0.00556,-0.00573,-0.00622,-0.00638,-0.00671,-0.00671,-0.00704,-0.00803,-0.00934,-0.01115,-0.01197,-0.01362,-0.01510,-0.01641,-0.01723,-0.01855,-0.02003,-0.02151,-0.02266
-0.00244,-0.00244,-0.00326,-0.00342,-0.00408,-0.00408,-0.00408,-0.00458,-0.00474,-0.00441,-0.00458,-0.00556,-0.00523,-0.00556,-0.00589,-0.00638,-0.00638,-0.00688,-0.00671,-0.00688,-0.00836,-0.00951,-0.01082,-0.01214,-0.01329,-0.01493,-0.01641,-0.01707,-0.01855,-0.01986,-0.02118,-0.02216
-0.00244,-0.00260,-0.00310,-0.00342,-0.00392,-0.00408,-0.00408,-0.00425,-0.00441,-0.00458,-0.00490,-0.00540,-0.00523,-0.00605,-0.00573,-0.00638,-0.00638,-0.00655,-0.00655,-0.00704,-0.00803,-0.00951,-0.01082,-0.01214,-0.01329,-0.01510,-0.01641,-0.01723,-0.01871,-0.01970,-0.02118,-0.02233
-0.00244,-0.00260,-0.00326,-0.00342,-0.00375,-0.00375,-0.00408,-0.00441,-0.00441,-0.00458,-0.00490,-0.00540,-0.00523,-0.00556,-0.00573,-0.00622,-0.00655,-0.00655,-0.00688,-0.00704,-0.00786,-0.00934,-0.01082,-0.01181,-0.01329,-0.01510,-0.01641,-0.01707,-0.01871,-0.01986,-0.02118,-0.02249
-0.00227,-0.00260,-0.00326,-0.00342,-0.00392,-0.00408,-0.00408,-0.00441,-0.00458,-0.00474,-0.00507,-0.00540,-0.00523,-0.00556,-0.00589,-0.00605,-0.00655,-0.00638,-0.00655,-0.00704,-0.00836,-0.00951,-0.01066,-0.01214,-0.01362,-0.01510,-0.01608,-0.01756,-0.01822,-0.02003,-0.02134,-0.02233
-0.00227,-0.00277,-0.00293,-0.00342,-0.00408,-0.00375,-0.00425,-0.00425,-0.00458,-0.00441,-0.00490,-0.00540,-0.00540,-0.00589,-0.00622,-0.00622,-0.00638,-0.00655,-0.00688,-0.00688,-0.00836,-0.00951,-0.01066,-0.01197,-0.01329,-0.01493,-0.01608,-0.01707,-0.01855,-0.01986,-0.02151,-0.02249
-0.00227,-0.00260,-0.00310,-0.00342,-0.00408,-0.00375,-0.00408,-0.00441,-0.00458,-0.00458,-0.00490,-0.00523,-0.00523,-0.00556,-0.00589,-0.00622,-0.00638,-0.00671,-0.00671,-0.00688,-0.00819,-0.00951,-0.01099,-0.01214,-0.01345,-0.01526,-0.01625,-0.01723,-0.01838,-0.02003,-0.02151,-0.02249
-0.00244,-0.00260,-0.00293,-0.00359,-0.00408,-0.00408,-0.00392,-0.00425,-0.00441,-0.00474,-0.00490,-0.00540,-0.00540,-0.00556,-0.00573,-0.00622,-0.00638,-0.00688,-0.00671,-0.00704,-0.00836,-0.00967,-0.01082,-0.01197,-0.01378,-0.01493,-0.01608,-0.01740,-0.01838,-0.01986,-0.02151,-0.02282
-0.00244,-0.00277,-0.00293,-0.00342,-0.00408,-0.00408,-0.00425,-0.00425,-0.00441,-0.00441,-0.00474,-0.00523,-0.00523,-0.00573,-0.00573,-0.00622,-0.00655,-0.00655,-0.00688,-0.00688,-0.00803,-0.00934,-0.01099,-0.01214,-0.01345,-0.01493,-0.01625,-0.01723,-0.01855,-0.01986,-0.02134,-0.02233
-0.00260,-0.00277,-0.00310,-0.00342,-0.00375,-0.00392,-0.00441,-0.00425,-0.00458,-0.00458,-0.00507,-0.00556,-0.00540,-0.00556,-0.00573,-0.00622,-0.00655,-0.00655,-0.00688,-0.00721,-0.00819,-0.00951,-0.01066,-0.01214,-0.01378,-0.01526,-0.01608,-0.01707,-0.01871,-0.01986,-0.02134,-0.02249
-0.00227,-0.00260,-0.00293,-0.00326,-0.00392,-0.00408,-0.00408,-0.00425,-0.00458,-0.00458,-0.00490,-0.00540,-0.00540,-0.00540,-0.00589,-0.00605,-0.00655,-0.00655,-0.00671,-0.00688,-0.00836,-0.00967,-0.01082,-0.01197,-0.01362,-0.01510,-0.01608,-0.01740,-0.01855,-0.02003,-0.02101,-0.02249
-0.00227,-0.00260,-0.00310,-0.00359,-0.00392,-0.00375,-0.00425,-0.00425,-0.00441,-0.00458,-0.00490,-0.00540,-0.00540,-0.00573,-0.00589,-0.00605,-0.00655,-0.00671,-0.00688,-0.00721,-0.00836,-0.00951,-0.01082,-0.01214,-0.01345,-0.01493,-0.01625,-0.01740,-0.01855,-0.02003,-0.02134,-0.02266
-0.00227,-0.00277,-0.00277,-0.00342,-0.00375,-0.00408,-0.00408,-0.00408,-0.00474,-0.00441,-0.00474,-0.00556,-0.00523,-0.00540,-0.00556,-0.00622,-0.00655,-0.00638,-0.00688,-0.00688,-0.00803,-0.00967,-0.01082,-0.01214,-0.01329,-0.01493,-0.01608,-0.01740,-0.01855,-0.02003,-0.02134,-0.02266
-0.00244,-0.00260,-0.00310,-0.00359,-0.00392,-0.00392,-0.00425,-0.00441,-0.00441,-0.00441,-0.00490,-0.00540,-0.00540,-0.00556,-0.00573,-0.00622,-0.00655,-0.00655,-0.00671,-0.00688,-0.00803,-0.00934,-0.01082,-0.01197,-0.01329,-0.01493,-0.01641,-0.01723,-0.01888,-0.01986,-0.02134,-0.02249
-0.00244,-0.00260,-0.00293,-0.00342,-0.00392,-0.00375,-0.00425,-0.00425,-0.00441,-0.00441,-0.00507,-0.00540,-0.00540,-0.00573,-0.00573,-0.00622,-0.00622,-0.00671,-0.00671,-0.00704,-0.00819,-0.00967,-0.01082,-0.01214,-0.01362,-0.01493,-0.01625,-0.01723,-0.01871,-0.01986,-0.02151,-0.02233
-0.00260,-0.00277,-0.00326,-0.00375,-0.00392,-0.00392,-0.00408,-0.00425,-0.00458,-0.00458,-0.00490,-0.00523,-0.00523,-0.00573,-0.00589,-0.00589,-0.00638,-0.00671,-0.00671,-0.00704,-0.00836,-0.00967,-0.01066,-0.01197,-0.01329,-0.01526,-0.01625,-0.01723,-0.01855,-0.01986,-0.02118,-0.02249
-0.00227,-0.00260,-0.00310,-0.00310,-0.00408,-0.00375,-0.00408,-0.00441,-0.00441,-0.00441,-0.00507,-0.00540,-0.00540,-0.00540,-0.00573,-0.00622,-0.00655,-0.00671,-0.00688,-0.00688,-0.00819,-0.00951,-0.01099,-0.01247,-0.01329,-0.01510,-0.01608,-0.01740,-0.01871,-0.02003,-0.02118,-0.02266
-0.00277,-0.00277,-0.00310,-0.00375,-0.00375,-0.00408,-0.00425,-0.00425,-0.00474,-0.00490,-0.00507,-0.00540,-0.00523,-0.00556,-0.00573,-0.00605,-0.00671,-0.00655,-0.00688,-0.00704,-0.00836,-0.00951,-0.01082,-0.01214,-0.01329,-0.01510,-0.01641,-0.01740,-0.01855,-0.02003,-0.02118,-0.02249
-0.00244,-0.00260,-0.00293,-0.00342,-0.00359,-0.00392,-0.00408,-0.00425,-0.00458,-0.00458,-0.00490,-0.00540,-0.00523,-0.00540,-0.00589,-0.00622,-0.00638,-0.00655,-0.00688,-0.00721,-0.00819,-0.00967,-0.01082,-0.01214,-0.01345,-0.01477,-0.01608,-0.01723,-0.01855,-0.02003,-0.02151,-0.02249
-0.00244,-0.00260,-0.00293,-0.00342,-0.00408,-0.00392,-0.00425,-0.00441,-0.00441,-0.00458,-0.00474,-0.00523,-0.00556,-0.00556,-0.00589,-0.00605,-0.00638,-0.00671,-0.00671,-0.00704,-0.00819,-0.00967,-0.01082,-0.01214,-0.01345,-0.01493,-0.01608,-0.01723,-0.01855,-0.01986,-0.02134,-0.02233
-0.00227,-0.00260,-0.00310,-0.00359,-0.00392,-0.00392,-0.00392,-0.00425,-0.00458,-0.00458,-0.00490,-0.00540,-0.00540,-0.00556,-0.00605,-0.00605,-0.00655,-0.00671,-0.00671,-0.00671,-0.00803,-0.00967,-0.01082,-0.01230,-0.01362,-0.01510,-0.01641,-0.01690,-0.01855,-0.02003,-0.02151,-0.02249
-0.00227,-0.00260,-0.00310,-0.00359,-0.00392,-0.00375,-0.00441,-0.00425,-0.00458,-0.00458,-0.00474,-0.00540,-0.00540,-0.00540,-0.00556,-0.00622,-0.00655,-0.00655,-0.00655,-0.00688,-0.00803,-0.00984,-0.01099,-0.01197,-0.01362,-0.01493,-0.01641,-0.01723,-0.01871,-0.02003,-0.02151,-0.02266
-0.00244,-0.00293,-0.00310,-0.00342,-0.00375,-0.00408,-0.00425,-0.00441,-0.00458,-0.00474,-0.00474,-0.00540,-0.00523,-0.00540,-0.00589,-0.00605,-0.00638,-0.00671,-0.00671,-0.00704,-0.00819,-0.00934,-0.01082,-0.01181,-0.01362,-0.01510,-0.01625,-0.01707,-0.01871,-0.02003,-0.02118,-0.02249
-0.00244,-0.00277,-0.00293,-0.00359,-0.00375,-0.00408,-0.00425,-0.00425,-0.00441,-0.00458,-0.00507,-0.00556,-0.00540,-0.00573,-0.00589,-0.00622,-0.00638,-0.00671,-0.00671,-0.00704,-0.00836,-0.00967,-0.01066,-0.01214,-0.01345,-0.01493,-0.01608,-0.01723,-0.01838,-0.02003,-0.02134,-0.02282
-0.00244,-0.00277,-0.00310,-0.00342,-0.00392,-0.00408,-0.00441,-0.00441,-0.00441,-0.00458,-0.00507,-0.00540,-0.00573,-0.00540,-0.00589,-0.00589,-0.00638,-0.00638,-0.00688,-0.00721,-0.00836,-0.00967,-0.01082,-0.01197,-0.01345,-0.01493,-0.01608,-0.01723,-0.01855,-0.01986,-0.02151,-0.02233
-0.00244,-0.00277,-0.00310,-0.00342,-0.00375,-0.00408,-0.00392,-0.00425,-0.00458,-0.00441,-0.00474,-0.00540,-0.00540,-0.00573,-0.00573,-0.00622,-0.00638,-0.00655,-0.00671,-0.00704,-0.00819,-0.00934,-0.01082,-0.01197,-0.01362,-0.01493,-0.01625,-0.01740,-0.01838,-0.01986,-0.02134,-0.02216
-0.00260,-0.00260,-0.00293,-0.00342,-0.00408,-0.00392,-0.00392,-0.00458,-0.00441,-0.00441,-0.00507,-0.00540,-0.00556,-0.00556,-0.00573,-0.00622,-0.00655,-0.00655,-0.00671,-0.00704,-0.00836,-0.00951,-0.01082,-0.01197,-0.01362,-0.01460,-0.01625,-0.01740,-0.01855,-0.01986,-0.02134,-0.02233
-0.00260,-0.00293,-0.00293,-0.00326,-0.00375,-0.00375,-0.00425,-0.00425,-0.00458,-0.00458,-0.00490,-0.00540,-0.00540,-0.00556,-0.00573,-0.00622,-0.00671,-0.00655,-0.00655,-0.00704,-0.00836,-0.00984,-0.01066,-0.01214,-0.01345,-0.01477,-0.01625,-0.01740,-0.01855,-0.02003,-0.02134,-0.02216
-0.00244,-0.00260,-0.00293,-0.00375,-0.00392,-0.00392,-0.00408,-0.00425,-0.00474,-0.00458,-0.00490,-0.00540,-0.00556,-0.00573,-0.00589,-0.00622,-0.00671,-0.00671,-0.00671,-0.00704,-0.00836,-0.00951,-0.01099,-0.01181,-0.01345,-0.01493,-0.01608,-0.01740,-0.01855,-0.02003,-0.02134,-0.02266
-0.00244,-0.00277,-0.00293,-0.00359,-0.00392,-0.00392,-0.00425,-0.00425,-0.00441,-0.00441,-0.00458,-0.00540,-0.00556,-0.00573,-0.00589,-0.00638,-0.00622,-0.00671,-0.00671,-0.00671,-0.00836,-0.00967,-0.01066,-0.01230,-0.01362,-0.01510,-0.01625,-0.01723,-0.01855,-0.01970,-0.02167,-0.02249
-0.00244,-0.00277,-0.00310,-0.00342,-0.00392,-0.00408,-0.00425,-0.00425,-0.00441,-0.00474,-0.00474,-0.00523,-0.00540,-0.00556,-0.00573,-0.00622,-0.00638,-0.00638,-0.00671,-0.00688,-0.00836,-0.00934,-0.01099,-0.01181,-0.01362,-0.01477,-0.01625,-0.01707,-0.01838,-0.01986,-0.02118,-0.02249
-0.00277,-0.00277,-0.00310,-0.00342,-0.00392,-0.00392,-0.00425,-0.00425,-0.00441,-0.00474,-0.00490,-0.00523,-0.00540,-0.00556,-0.00556,-0.00589,-0.00622,-0.00655,-0.00671,-0.00704,-0.00836,-0.00967,-0.01082,-0.01214,-0.01345,-0.01526,-0.01625,-0.01740,-0.01855,-0.02003,-0.02134,-0.02282
